"acceptedScientificName","LON","LAT"
"""Jarava ichu Ruiz & Pav.""",-65.46666,-23.91666
"""Jarava ichu Ruiz & Pav.""",-73.6893,-15.2413
"""Jarava ichu Ruiz & Pav.""",-65.578056,-23.667222
"""Jarava ichu Ruiz & Pav.""",-65.249444,-22.887778
"""Jarava ichu Ruiz & Pav.""",-73.6932,-15.2465
"""Jarava ichu Ruiz & Pav.""",-74.3383,-14.6574
"""Jarava ichu Ruiz & Pav.""",-71.9223,-13.2675
"""Jarava ichu Ruiz & Pav.""",-83.524444,9.451944
"""Jarava ichu Ruiz & Pav.""",-83.52444,9.451944
"""Jarava ichu Ruiz & Pav.""",-71.922222,-13.2675
"""Jarava ichu Ruiz & Pav.""",-65.57805,-23.66722
"""Jarava ichu Ruiz & Pav.""",-65.24944,-22.88777
"""Jarava ichu Ruiz & Pav.""",-65.237222,-22.87
"""Jarava ichu Ruiz & Pav.""",-64.55,-17.883334
"""Jarava ichu Ruiz & Pav.""",-68.009105,-22.333621
"""Jarava ichu Ruiz & Pav.""",-67.031667,-29.106944
"""Jarava ichu Ruiz & Pav.""",-67.03166,-29.10694
"""Jarava ichu Ruiz & Pav.""",-68.461667,-21.360833
"""Jarava ichu Ruiz & Pav.""",-78.25,-0.33333
"""Jarava ichu Ruiz & Pav.""",-65.333333,-21.883334
"""Jarava ichu Ruiz & Pav.""",-63.915278,-18.095
"""Jarava ichu Ruiz & Pav.""",-64.75,-17.81666
"""Jarava ichu Ruiz & Pav.""",-64.25111,-17.85138
"""Jarava ichu Ruiz & Pav.""",-83.504577,9.461678
"""Jarava ichu Ruiz & Pav.""",-83.50458,9.461678
"""Jarava ichu Ruiz & Pav.""",-66.3,-33.3
"""Jarava ichu Ruiz & Pav.""",-78.4,-0.15
"""Jarava ichu Ruiz & Pav.""",-65.1911,-17.7353
"""Jarava ichu Ruiz & Pav.""",-78.6833,-2.1
"""Jarava ichu Ruiz & Pav.""",-78.807778,-2.686667
"""Jarava ichu Ruiz & Pav.""",-64.381667,-18.38
"""Jarava ichu Ruiz & Pav.""",-65.394167,-32.3225
"""Jarava ichu Ruiz & Pav.""",-65.971111,-32.815556
"""Jarava ichu Ruiz & Pav.""",-65.45,-23.933333
"""Jarava ichu Ruiz & Pav.""",-65.45,-23.93333
"""Jarava ichu Ruiz & Pav.""",-65.133333,-21.933334
"""Jarava ichu Ruiz & Pav.""",-65.433333,-21.9
"""Jarava ichu Ruiz & Pav.""",-64.766667,-21.916667
"""Jarava ichu Ruiz & Pav.""",-73.611548,10.611704
"""Jarava ichu Ruiz & Pav.""",-74.0333,5.21667
"""Jarava ichu Ruiz & Pav.""",-74.033333,5.216667
"""Jarava ichu Ruiz & Pav.""",-79.3167,-5.6833
"""Jarava ichu Ruiz & Pav.""",-79.316667,-5.683333
"""Jarava ichu Ruiz & Pav.""",-78.85,-2.216
"""Jarava ichu Ruiz & Pav.""",-78.08333,-2.21666
"""Jarava ichu Ruiz & Pav.""",-78.844722,-2.943611
